year,mag,lon,lat,depth
1998.0,6.1,159.875,-52.94,10.0
1998.0,6.2,-93.754,15.96,88.1
1998.0,6.4,159.959,52.917,40.4
1998.0,6.0,143.434,39.093,20.4
1998.0,6.5,70.096,37.135,34.3
1998.0,6.6,-65.401,-17.783,24.0
1998.0,6.6,-65.398,-17.775,21.0
1998.0,6.2,41.553,-43.287,2.8
1998.0,6.6,119.53,0.192,28.0
1998.0,6.9,-179.421,-22.275,598.3
1998.0,6.6,151.867,-5.161,42.4
1998.0,6.3,-90.808,13.72,25.0
1998.0,7.5,125.373,22.432,23.9
1998.0,6.0,136.266,-2.969,29.1
1998.0,6.2,-17.558,-35.252,15.1
1998.0,6.0,-179.767,-23.859,493.3
1998.0,6.1,-175.921,-23.741,18.0
1998.0,6.1,-15.549,-1.44,15.0
1998.0,6.6,-74.33,-8.128,168.3
1998.0,6.7,-75.047,-40.41,5.7
1998.0,7.0,99.195,-0.564,32.0
1998.0,7.2,-178.912,-17.714,538.3
1998.0,6.0,-17.968,-0.079,11.4
1998.0,6.3,147.867,-63.659,15.0
1998.0,8.1,149.607,-62.901,20.1
1998.0,6.2,2.825,80.08,5.1
1998.0,6.7,163.593,-49.871,10.0
1998.0,6.6,57.584,30.128,17.9
1998.0,6.0,-91.35,14.447,43.8
1998.0,6.3,71.074,36.455,234.8
1998.0,6.5,129.005,-4.523,15.0
1998.0,6.7,-33.661,52.681,20.7
1998.0,6.4,141.922,24.786,525.0
1998.0,6.3,-96.253,15.896,27.3
1998.0,6.3,-96.245,15.9,24.0
1998.0,7.1,-70.149,-23.846,41.4
1998.0,6.4,179.227,-22.489,595.0
1998.0,6.3,179.186,-22.672,613.0
1998.0,6.1,-79.843,-44.869,10.0
1998.0,6.5,-179.166,-15.773,15.0
1998.0,6.7,-179.238,-15.878,27.1
1998.0,6.6,-71.498,-31.066,46.5
1998.0,6.6,-91.517,14.453,73.7
1998.0,6.1,-72.03,-11.988,16.9
1998.0,7.5,171.014,-22.247,100.4
1998.0,6.2,-15.963,-35.52,12.1
1998.0,6.3,142.054,23.952,102.2
1997.0,6.1,-4.407,-55.884,13.1
1997.0,7.2,147.877,-5.558,191.3
1997.0,6.2,70.782,36.377,208.4
1997.0,6.6,178.846,51.195,21.0
1997.0,6.3,-75.791,3.901,186.4
1997.0,6.1,162.804,54.673,19.4
1997.0,6.0,161.829,53.987,24.8
1997.0,6.2,161.513,53.779,26.1
1997.0,6.4,161.666,53.78,9.0
1997.0,7.3,162.26,54.417,28.3
1997.0,7.8,162.003,54.797,36.9
1997.0,6.6,-68.805,-13.81,605.8
1997.0,7.0,122.485,1.204,24.0
1997.0,6.0,92.678,22.239,54.5
1997.0,6.6,20.777,37.481,22.9
1997.0,7.0,167.438,-15.113,126.9
1997.0,6.1,140.467,31.208,60.0
1997.0,6.3,-88.811,13.854,194.1
1997.0,7.5,87.369,35.106,24.0
1997.0,6.0,128.978,-6.728,215.6
1997.0,6.1,-71.249,-30.769,50.7
1997.0,7.2,-76.599,-4.355,112.0
1997.0,6.1,147.989,-57.537,14.4
1997.0,6.4,-177.864,51.437,21.1
1997.0,7.1,-71.154,-30.891,62.3
1997.0,7.7,-176.627,-22.256,163.4
1997.0,6.4,22.162,36.392,32.3
1997.0,6.0,158.829,-9.347,27.8
1997.0,6.4,125.736,9.797,110.9
1997.0,6.2,-29.274,-59.704,270.0
1997.0,6.1,141.946,31.958,32.1
1997.0,7.0,-177.437,-28.795,29.8
1997.0,6.8,178.443,-26.51,604.2
1997.0,6.0,-128.897,-55.185,10.4
1997.0,6.8,-75.697,3.823,201.8
1997.0,6.5,144.417,-3.521,7.8
1997.0,6.4,-175.406,-15.242,7.8
1997.0,6.4,80.074,-41.702,8.8
1997.0,6.1,-105.786,-4.382,13.3
1997.0,6.0,125.853,25.167,58.9
1997.0,6.2,124.338,-16.154,20.0
1997.0,6.6,-178.984,-15.656,17.0
1997.0,6.2,-71.977,-30.533,15.0
1997.0,6.0,-66.236,-22.906,246.7
1997.0,6.7,-98.156,16.202,15.0
1997.0,6.0,146.354,43.254,36.1
1997.0,7.0,-63.532,10.465,9.8
1997.0,6.8,-71.925,-30.118,20.8
1997.0,6.1,-114.731,-49.714,0.2
1997.0,6.3,127.913,-1.873,27.8
1997.0,6.3,-179.304,51.343,25.6
1997.0,6.0,147.064,-5.966,31.9
1997.0,6.5,-108.129,-35.745,17.8
1997.0,6.0,-25.536,-57.84,27.2
1997.0,6.4,-102.509,-35.906,8.8
1997.0,6.3,-173.09,-15.37,20.5
1997.0,7.1,179.928,-32.255,340.8
1997.0,6.5,-101.641,18.651,60.0
1997.0,6.7,169.335,-20.388,68.0
1997.0,6.4,71.007,36.454,195.4
1997.0,6.5,-97.874,-36.487,15.0
1997.0,7.2,59.797,33.833,12.1
1997.0,6.9,-179.222,-31.833,101.0
1997.0,6.9,-107.369,18.858,16.9
1997.0,6.7,42.519,-42.374,5.5
1997.0,6.5,145.03,13.991,103.6
1997.0,6.7,-61.061,11.124,21.2
1997.0,6.0,166.344,-13.406,33.0
1997.0,6.1,166.68,-13.514,35.0
1997.0,7.7,166.796,-12.562,28.0
1997.0,6.1,76.942,39.528,21.0
1997.0,6.4,147.55,-6.531,69.7
1997.0,6.0,-61.171,11.401,50.1
1997.0,6.1,-69.29,-18.331,106.0
1997.0,6.0,-69.445,-18.215,108.2
1997.0,6.0,-82.394,7.768,24.3
1997.0,6.0,130.396,31.973,29.8
1997.0,6.7,179.527,51.274,29.3
1997.0,6.2,179.775,-31.31,448.7
1997.0,6.3,105.329,-6.714,28.6
1997.0,6.9,127.663,7.775,23.9
1997.0,6.1,-71.176,-29.769,54.0
1997.0,6.0,48.037,38.095,44.0
1997.0,6.4,67.945,29.989,24.2
1997.0,7.1,68.189,29.945,24.2
1997.0,6.0,149.105,43.861,46.9
1997.0,6.0,-76.193,-14.412,29.0
1997.0,6.4,-173.105,-19.894,28.0
1997.0,6.5,57.304,37.712,16.5
1997.0,6.1,166.39,-12.857,43.8
1997.0,7.1,-65.663,-22.044,268.6
1997.0,6.2,129.886,28.86,42.5
1997.0,6.1,123.504,-8.89,112.0
1997.0,7.2,-102.81,18.181,35.0
1996.0,6.3,-93.043,15.841,103.4
1996.0,6.2,138.929,-2.228,28.3
1996.0,6.5,138.893,43.227,231.4
1996.0,6.6,-29.959,0.901,9.6
1996.0,6.0,-172.184,-18.391,34.9
1996.0,6.7,131.328,31.83,28.9
1996.0,6.0,-179.511,-30.692,361.1
1996.0,6.2,-24.361,-1.221,16.9
1996.0,6.0,141.219,34.391,18.0
1996.0,6.9,78.167,35.368,6.6
1996.0,6.0,-176.444,-21.332,189.7
1996.0,6.0,166.461,-11.384,109.2
1996.0,6.2,-75.583,-15.395,35.0
1996.0,6.0,-75.651,-14.845,24.8
1996.0,7.7,-75.562,-14.959,21.0
1996.0,7.7,-75.563,-14.96,16.9
1996.0,6.0,-178.856,-32.585,32.0
1996.0,6.0,126.238,9.862,34.1
1996.0,6.5,143.611,28.034,9.0
1996.0,6.8,179.998,-31.16,369.4
1996.0,6.8,-179.849,-31.33,355.8
1996.0,6.2,-77.367,7.37,6.5
1996.0,6.0,-173.198,66.946,19.8
1996.0,6.9,-178.349,-20.48,586.9
1996.0,6.7,131.573,31.911,18.0
1996.0,6.6,131.066,30.606,25.3
1996.0,6.8,155.573,-7.176,22.9
1996.0,6.0,155.563,-7.243,12.0
1996.0,6.2,97.846,3.516,35.1
1996.0,6.8,32.136,34.559,29.3
1996.0,6.1,-128.049,48.978,5.1
1996.0,6.4,125.463,11.807,20.0
1996.0,6.4,58.101,12.386,21.5
1996.0,6.3,125.347,10.091,218.2
1996.0,6.6,126.322,9.48,25.9
1996.0,6.5,126.225,9.483,24.0
1996.0,6.4,126.227,9.581,40.1
1996.0,6.4,166.123,-10.916,76.4
1996.0,6.1,140.958,35.596,57.8
1996.0,6.2,155.913,-7.31,29.7
1996.0,6.8,121.515,21.978,30.7
1996.0,6.1,-113.098,-22.088,22.8
1996.0,6.3,-113.216,-22.137,27.9
1996.0,6.9,-113.458,-22.182,9.1
1996.0,6.1,-84.202,9.421,18.0
1996.0,6.1,166.966,-13.342,47.8
1996.0,6.1,152.221,-4.943,37.9
1996.0,7.4,-178.232,-20.8,556.6
1996.0,6.2,-80.918,-1.935,16.3
1996.0,6.7,-172.954,-15.348,45.0
1996.0,6.9,161.513,-10.754,32.8
1996.0,6.1,-177.071,-26.94,34.0
1996.0,6.4,-177.035,-26.976,26.8
1996.0,7.0,120.407,1.02,30.2
1996.0,6.1,27.068,36.204,8.1
1996.0,6.6,120.28,1.019,19.3
1996.0,6.5,164.982,56.066,10.4
1996.0,6.6,-101.019,17.514,18.0
1996.0,6.6,-101.021,17.512,17.1
1996.0,6.2,145.656,18.708,197.0
1996.0,6.2,142.969,21.967,258.8
1996.0,6.2,139.889,27.725,489.4
1996.0,6.1,159.092,51.454,13.4
1996.0,6.4,8.882,-53.63,18.3
1996.0,6.7,159.038,51.647,13.2
1996.0,7.9,122.512,-7.146,590.9
1996.0,6.0,124.962,12.861,28.4
1996.0,7.1,125.124,12.68,38.5
1996.0,6.6,-176.725,51.168,52.5
1996.0,7.3,-176.841,51.433,27.3
1996.0,7.9,-177.588,51.593,28.7
1996.0,6.7,167.23,-13.488,194.6
1996.0,6.5,145.827,17.37,157.9
1996.0,6.5,-178.085,51.449,43.3
1996.0,6.1,80.605,-41.243,16.4
1996.0,6.0,157.376,-9.383,16.7
1996.0,6.9,-42.303,10.791,15.5
1996.0,6.3,155.163,-6.63,32.6
1996.0,6.1,147.579,43.749,51.5
1996.0,6.6,154.94,-4.552,490.2
1996.0,6.0,155.046,-6.759,22.7
1996.0,7.2,155.104,-6.538,48.9
1996.0,6.0,-79.384,2.345,15.0
1996.0,6.6,-69.963,-23.855,47.9
1996.0,7.2,-176.904,-24.277,109.6
1996.0,6.2,-168.752,52.254,28.3
1996.0,6.0,-125.853,-55.623,21.4
1996.0,6.0,57.88,11.917,16.5
1996.0,6.7,178.864,51.165,44.4
1996.0,6.7,178.661,51.317,20.0
1996.0,6.3,76.663,39.98,23.2
1996.0,6.0,147.769,-6.153,42.8
1996.0,6.7,167.422,-14.673,160.2
1996.0,6.6,138.963,28.989,490.2
1996.0,6.1,147.876,43.702,38.3
1996.0,6.0,147.973,43.545,19.9
1996.0,6.3,122.226,24.132,17.7
1996.0,6.7,-86.727,11.973,28.0
1996.0,6.6,-86.872,11.728,24.1
1996.0,6.0,146.661,-5.891,32.0
1996.0,6.4,126.085,1.726,106.9
1996.0,6.0,-175.704,-22.339,13.2
1996.0,7.1,-98.114,15.936,21.0
1996.0,7.1,-98.11,15.934,18.3
1996.0,6.1,137.384,-0.832,14.8
1996.0,6.3,148.517,45.271,125.1
1996.0,7.5,-79.845,-9.708,15.0
1996.0,6.6,-14.279,-1.276,8.5
1996.0,6.3,136.491,-1.363,8.6
1996.0,6.3,136.553,-0.664,20.2
1996.0,6.5,136.074,-0.841,38.8
1996.0,6.5,136.119,-0.883,57.7
1996.0,6.5,135.805,-0.557,20.5
1996.0,6.0,136.588,-0.837,33.0
1996.0,6.4,137.274,-0.909,22.9
1996.0,8.2,136.975,-0.919,35.9
1996.0,6.7,142.402,37.33,51.2
1996.0,6.6,-15.34,-1.482,10.7
1996.0,6.0,146.714,-5.956,51.5
1996.0,7.2,149.897,45.371,33.2
1996.0,6.6,100.262,27.271,12.2
1996.0,6.6,100.288,27.303,3.7
1996.0,6.1,146.273,44.835,172.7
1996.0,6.3,-178.106,-32.945,2.8
1996.0,6.1,-25.982,-60.685,10.4
1996.0,6.0,140.114,-4.4,100.7
1996.0,6.7,159.449,53.935,30.8
1996.0,6.2,119.788,0.544,50.1
1996.0,7.9,119.902,0.707,25.2
1995.0,6.3,143.396,40.815,25.5
1995.0,6.0,-104.814,-4.498,11.1
1995.0,7.1,129.202,-6.92,144.9
1995.0,6.4,140.262,-3.671,67.4
1995.0,6.0,-105.575,18.512,14.0
1995.0,6.3,-105.564,18.782,9.6
1995.0,6.0,-177.988,-21.534,425.0
1995.0,6.1,149.752,44.316,31.4
1995.0,6.3,149.765,44.378,25.5
1995.0,6.3,124.665,-9.001,23.8
1995.0,6.5,150.227,44.764,31.6
1995.0,6.2,149.627,44.85,43.4
1995.0,6.2,149.716,44.473,35.4
1995.0,6.5,150.299,44.738,35.5
1995.0,6.3,149.828,44.404,28.1
1995.0,6.4,149.487,44.654,41.5
1995.0,6.4,150.119,44.715,48.1
1995.0,6.7,150.678,45.016,36.8
1995.0,7.9,149.26,44.706,25.9
1995.0,6.6,149.277,44.538,10.8
1995.0,6.6,-104.052,10.145,10.6
1995.0,6.2,149.347,44.552,14.6
1995.0,6.2,149.171,44.59,21.4
1995.0,6.6,149.076,44.588,21.8
1995.0,6.0,171.839,-42.985,3.5
1995.0,7.2,34.806,28.761,12.5
1995.0,6.2,126.691,3.595,50.8
1995.0,6.9,95.015,1.822,19.1
1995.0,6.3,103.149,-4.974,36.9
1995.0,6.7,-71.409,-28.895,15.1
1995.0,6.0,-179.3,-21.79,611.2
1995.0,6.1,102.187,25.978,13.1
1995.0,7.2,-93.466,16.829,161.7
1995.0,6.8,130.157,28.141,17.8
1995.0,6.2,130.201,28.227,19.4
1995.0,7.1,130.277,28.073,31.6
1995.0,6.1,70.389,36.432,225.8
1995.0,6.0,154.709,-6.496,17.6
1995.0,6.0,154.71,-6.423,21.8
1995.0,6.1,-177.377,-25.866,153.5
1995.0,6.0,158.273,-59.066,19.7
1995.0,8.0,-104.208,19.052,25.6
1995.0,8.0,-104.208,19.053,26.4
1995.0,6.2,170.235,-21.42,110.5
1995.0,6.7,101.447,-2.009,35.6
1995.0,6.3,-175.844,-20.041,201.3
1995.0,6.4,-77.809,-2.793,16.7
1995.0,7.0,-77.822,-2.785,23.6
1995.0,6.0,139.108,29.244,433.3
1995.0,6.4,30.142,38.078,31.2
1995.0,6.4,-78.537,-10.726,67.3
1995.0,6.1,146.636,-6.006,46.1
1995.0,6.5,66.651,-17.128,17.0
1995.0,6.0,155.291,-6.324,159.1
1995.0,7.4,-98.614,16.852,27.9
1995.0,6.3,-122.497,-56.043,13.9
1995.0,6.4,166.538,-15.782,14.2
1995.0,6.0,-174.218,-21.141,20.1
1995.0,6.4,99.466,-47.999,15.1
1995.0,6.5,-110.429,26.05,6.5
1995.0,6.1,145.17,18.801,625.2
1995.0,6.0,145.105,18.844,623.6
1995.0,6.1,145.149,18.886,591.7
1995.0,6.2,-141.396,-56.76,15.2
1995.0,7.1,145.295,18.818,607.3
1995.0,6.5,-75.589,5.102,120.3
1995.0,6.1,-28.881,-55.851,47.4
1995.0,6.3,153.561,-5.185,27.9
1995.0,6.0,88.8,41.559,0.0
1995.0,6.3,154.279,-5.951,14.1
1995.0,7.2,154.354,-5.771,74.9
1995.0,6.6,153.798,-5.402,21.4
1995.0,7.7,154.286,-5.784,15.7
1995.0,6.7,151.601,-4.838,130.6
1995.0,6.1,143.837,4.013,9.5
1995.0,6.3,-70.602,-23.156,11.6
1995.0,6.1,-70.647,-23.419,14.7
1995.0,6.0,-70.334,-23.95,31.6
1995.0,8.0,-70.265,-23.336,40.5
1995.0,6.3,-175.244,-21.269,99.3
1995.0,6.3,127.631,2.526,68.1
1995.0,6.4,170.926,-23.206,16.1
1995.0,6.8,99.119,21.963,8.5
1995.0,6.0,-177.469,-29.19,60.1
1995.0,7.2,-177.445,-29.4,40.5
1995.0,6.1,-110.191,24.699,13.0
1995.0,6.6,169.351,-19.514,138.2
1995.0,6.2,150.547,-3.321,26.5
1995.0,6.8,153.988,-3.915,389.8
1995.0,6.7,154.736,-61.749,10.0
1995.0,6.2,22.403,38.407,23.7
1995.0,6.5,22.299,38.455,26.8
1995.0,6.5,-88.34,12.168,26.0
1995.0,6.3,-107.525,18.906,9.4
1995.0,6.0,163.849,-10.369,8.9
1995.0,6.2,164.197,-10.45,25.0
1995.0,7.1,142.825,52.602,17.5
1995.0,6.5,57.969,12.108,23.3
1995.0,6.7,-3.441,-55.751,4.0
1995.0,6.0,151.578,-9.657,32.4
1995.0,6.0,170.126,-22.7,16.2
1995.0,6.8,-22.04,-0.882,19.3
1995.0,6.4,170.192,-23.003,20.6
1995.0,6.1,96.465,17.85,7.9
1995.0,7.7,169.995,-22.938,18.8
1995.0,6.1,88.82,41.603,0.0
1995.0,6.3,125.249,-8.667,24.8
1995.0,6.9,125.034,-8.467,20.6
1995.0,6.5,21.714,40.14,12.6
1995.0,6.1,125.902,11.456,20.0
1995.0,6.4,125.805,11.492,120.2
1995.0,6.4,95.294,24.949,120.6
1995.0,6.1,125.2,12.645,53.4
1995.0,7.1,125.222,12.657,26.5
1995.0,6.0,128.5,1.894,24.3
1995.0,6.1,153.859,-60.491,7.9
1995.0,6.7,-76.878,-3.856,96.8
1995.0,6.1,148.062,44.109,35.0
1995.0,6.9,147.948,44.112,33.0
1995.0,6.1,-85.064,1.33,15.1
1995.0,6.0,123.824,5.942,535.0
1995.0,6.8,125.436,12.393,28.8
1995.0,6.5,179.703,51.346,15.1
1995.0,6.8,125.798,12.056,25.1
1995.0,7.2,125.447,12.1,34.6
1995.0,6.8,125.542,12.007,18.7
1995.0,6.9,125.619,12.066,30.7
1995.0,6.4,126.785,6.276,100.7
1995.0,6.7,151.265,45.95,26.9
1995.0,6.0,-38.565,33.735,12.9
1995.0,6.2,-20.023,-60.844,21.6
1995.0,6.0,170.632,-22.292,12.9
1995.0,6.1,170.578,-13.504,632.3
1995.0,6.1,142.785,21.755,271.1
1995.0,6.1,-173.315,-15.356,32.9
1995.0,7.4,-173.431,-15.337,32.5
1995.0,6.1,135.073,38.186,364.2
1995.0,6.2,-28.295,-56.035,49.9
1995.0,6.1,166.221,-11.031,85.3
1995.0,6.9,135.117,-4.143,26.6
1995.0,6.0,135.055,-4.233,19.2
1995.0,6.1,-161.365,54.772,35.2
1995.0,6.1,-59.567,16.509,13.2
1995.0,6.0,143.6,39.847,7.7
1995.0,6.1,121.706,24.233,43.9
1995.0,6.1,143.667,39.857,5.0
1995.0,6.1,151.506,46.113,30.8
1995.0,6.6,-125.582,40.526,19.8
1995.0,6.7,127.485,-1.325,19.4
1995.0,6.0,127.425,-1.3,22.2
1995.0,6.2,127.453,-1.28,20.8
1995.0,6.5,178.682,-38.084,28.4
1995.0,6.3,-76.58,4.054,70.1
1995.0,7.1,178.879,-37.824,40.7
1995.0,6.4,155.858,-62.74,17.0
1995.0,6.8,134.447,-4.457,26.1
1995.0,6.0,154.461,-5.883,25.5
1995.0,6.2,146.73,43.387,62.7
1995.0,6.1,126.954,2.524,45.8
1995.0,6.5,-72.934,5.049,10.6
1995.0,6.3,-179.109,-20.863,638.3
1995.0,6.9,135.015,34.578,15.0
1995.0,6.3,179.176,51.268,32.7
1995.0,7.0,142.216,40.346,27.5
1995.0,6.4,143.571,40.712,11.2
1994.0,6.2,145.446,18.508,219.2
1994.0,6.0,143.654,40.315,23.2
1994.0,6.2,143.665,40.348,19.7
1994.0,6.1,142.752,40.182,22.9
1994.0,6.2,143.682,40.287,17.2
1994.0,6.5,143.67,40.375,16.2
1994.0,7.8,143.439,40.538,16.2
1994.0,6.3,-179.957,-32.069,220.4
1994.0,6.4,179.86,-31.965,212.4
1994.0,6.2,177.586,-37.548,25.0
1994.0,6.0,159.551,-9.562,16.9
1994.0,6.2,-69.568,-17.495,143.9
1994.0,6.4,-101.401,18.096,49.1
1994.0,6.3,135.962,-2.013,17.0
1994.0,6.5,110.176,-5.649,564.4
1994.0,7.1,121.059,13.54,28.2
1994.0,7.1,121.059,13.54,28.2
1994.0,6.3,157.838,-57.302,29.5
1994.0,6.0,-71.26,-9.43,591.1
1994.0,6.0,96.193,3.036,30.3
1994.0,6.7,179.462,-25.865,522.7
1994.0,6.3,-127.543,43.54,15.9
1994.0,6.7,149.126,45.751,125.7
1994.0,6.0,152.175,-3.81,16.6
1994.0,6.4,127.829,-1.192,11.2
1994.0,6.3,124.487,13.809,20.2
1994.0,6.1,148.045,43.988,36.8
1994.0,7.3,148.027,43.754,35.6
1994.0,7.3,147.893,43.967,34.2
1994.0,6.8,127.979,-1.205,13.3
1994.0,6.0,88.753,41.662,0.0
1994.0,6.0,147.349,43.954,39.7
1994.0,6.9,147.911,43.56,23.5
1994.0,7.1,148.032,43.78,18.2
1994.0,7.1,147.865,43.602,16.6
1994.0,6.1,147.228,43.885,46.2
1994.0,8.3,147.332,43.832,33.3
1994.0,6.1,167.924,-17.774,33.9
1994.0,6.5,167.779,-17.732,20.2
1994.0,6.6,110.301,-5.801,639.3
1994.0,6.1,-79.17,5.704,4.5
1994.0,6.7,118.715,22.553,10.9
1994.0,6.0,129.906,29.237,35.2
1994.0,6.1,173.75,-21.118,15.5
1994.0,7.0,-125.776,40.381,10.1
1994.0,6.1,146.008,43.696,83.7
1994.0,6.1,124.062,-6.983,608.3
1994.0,6.6,150.043,44.875,15.8
1994.0,6.1,166.549,-11.539,143.6
1994.0,6.2,149.174,44.724,22.3
1994.0,6.4,-63.362,-26.626,564.4
1994.0,6.5,150.12,44.792,12.9
1994.0,6.2,150.004,44.716,23.2
1994.0,6.0,95.219,24.705,126.4
1994.0,6.1,-128.089,-54.789,1.1
1994.0,6.2,131.554,-6.34,40.4
1994.0,6.6,-27.403,-56.341,83.1
1994.0,6.3,167.695,-16.985,26.9
1994.0,7.3,132.871,42.314,472.3
1994.0,6.5,127.804,-7.553,173.7
1994.0,6.7,167.372,-16.782,31.4
1994.0,7.2,167.537,-16.597,34.5
1994.0,6.4,-97.312,14.89,17.3
1994.0,6.2,71.169,36.384,222.7
1994.0,6.0,-98.16,-36.129,9.0
1994.0,6.7,171.651,-43.119,10.9
1994.0,6.0,113.64,-10.297,20.6
1994.0,6.1,151.905,-5.523,20.5
1994.0,6.0,124.268,13.255,82.7
1994.0,6.1,-68.439,-14.365,650.0
1994.0,8.2,-67.532,-13.877,635.4
1994.0,6.8,-75.971,2.909,6.6
1994.0,6.3,121.852,24.455,13.5
1994.0,6.4,113.364,-10.749,15.6
1994.0,6.2,112.881,-10.599,27.3
1994.0,6.6,112.932,-10.432,25.2
1994.0,7.1,113.182,-10.438,35.0
1994.0,7.8,112.935,-10.409,34.3
1994.0,6.5,94.174,20.547,63.3
1994.0,6.4,135.52,-4.183,15.0
1994.0,6.5,122.429,23.949,29.9
1994.0,6.0,24.779,35.524,65.6
1994.0,6.0,122.496,24.188,22.0
1994.0,6.2,-100.553,18.156,60.2
1994.0,6.0,149.432,44.806,28.1
1994.0,6.0,99.611,-2.072,27.6
1994.0,6.4,99.704,-1.995,33.5
1994.0,6.9,-63.044,-28.538,603.8
1994.0,6.0,168.387,-17.068,215.4
1994.0,6.0,97.433,-1.141,19.2
1994.0,6.0,67.141,36.942,21.2
1994.0,6.9,-63.229,-28.311,569.4
1994.0,6.2,-173.56,-21.52,40.3
1994.0,6.0,167.67,-14.174,12.1
1994.0,6.7,154.174,-5.707,33.2
1994.0,6.7,155.0,-6.446,26.7
1994.0,6.4,136.003,-3.165,27.8
1994.0,6.0,126.852,23.726,16.4
1994.0,6.4,143.699,40.647,17.1
1994.0,6.0,167.911,-17.332,17.3
1994.0,6.1,-178.139,51.32,12.3
1994.0,6.5,-179.418,-22.036,593.5
1994.0,6.9,-92.404,15.943,163.3
1994.0,7.0,-23.553,-1.091,4.8
1994.0,7.6,-178.357,-17.971,564.2
1994.0,6.0,-174.181,-17.458,125.5
1994.0,6.2,60.51,30.79,10.0
1994.0,6.0,60.534,30.792,11.6
1994.0,6.2,96.269,-45.346,15.0
1994.0,6.4,168.134,-18.991,13.3
1994.0,6.4,169.008,-20.093,14.0
1994.0,6.3,169.179,-20.106,35.3
1994.0,6.0,169.024,-20.133,13.4
1994.0,6.4,168.96,-20.408,17.4
1994.0,6.9,104.251,-5.007,19.8
1994.0,7.0,169.47,-20.545,29.6
1994.0,6.6,-128.859,-10.756,18.3
1994.0,6.9,169.296,-18.783,214.2
1994.0,6.1,30.083,0.556,11.8
1994.0,6.2,-41.78,10.614,26.4
1994.0,7.0,127.774,1.042,18.6
1994.0,6.7,136.0,-3.206,23.0
1994.0,6.7,-118.575,34.156,11.4
1994.0,6.0,97.184,25.218,12.3
1994.0,6.9,-69.4,-13.408,595.5
1994.0,6.0,164.507,-49.067,15.6
1993.0,6.4,170.001,-20.031,38.3
1993.0,6.7,169.88,-20.199,22.5
1993.0,7.0,169.924,-20.243,16.6
1993.0,6.2,131.36,-6.855,11.3
1993.0,6.8,125.924,0.454,16.3
1993.0,6.9,125.984,0.492,22.9
1993.0,6.1,158.257,-9.553,16.3
1993.0,6.4,-164.266,54.197,17.5
1993.0,7.0,158.629,51.937,34.6
1993.0,6.0,-98.638,16.288,19.6
1993.0,6.1,148.401,-3.224,8.5
1993.0,6.7,146.085,-5.904,22.4
1993.0,6.6,-98.752,16.762,31.8
1993.0,6.6,-98.758,16.753,21.0
1993.0,6.2,146.282,-5.876,25.9
1993.0,6.5,146.268,-5.913,35.0
1993.0,6.9,146.136,-5.848,21.3
1993.0,6.9,137.916,32.063,364.2
1993.0,6.3,128.963,-6.156,20.0
1993.0,6.0,-174.301,-21.437,34.2
1993.0,6.0,88.688,38.179,7.8
1993.0,6.5,-94.852,15.179,24.9
1993.0,6.1,76.486,18.077,12.0
1993.0,6.3,121.518,0.492,101.9
1993.0,6.6,-51.662,-53.693,12.0
1993.0,6.2,138.314,10.047,16.2
1993.0,6.0,155.008,-6.452,27.8
1993.0,6.0,-29.424,0.753,9.0
1993.0,6.4,-93.317,14.314,18.7
1993.0,6.0,71.569,36.382,111.9
1993.0,6.2,-177.029,-29.598,18.4
1993.0,7.2,-92.644,14.762,34.1
1993.0,6.4,-179.37,-31.706,17.2
1993.0,6.6,153.288,-4.628,51.3
1993.0,6.1,122.449,-9.628,28.0
1993.0,6.7,-92.784,14.597,26.7
1993.0,6.2,96.072,2.97,33.3
1993.0,6.1,-80.233,-44.818,15.0
1993.0,6.1,142.795,-6.015,17.4
1993.0,6.2,178.699,-35.937,97.4
1993.0,6.3,177.795,-38.495,13.9
1993.0,6.4,177.795,-38.496,14.4
1993.0,7.0,167.007,-45.219,28.8
1993.0,7.0,70.874,36.327,210.6
1993.0,6.3,70.713,36.406,200.4
1993.0,7.8,144.872,12.999,57.1
1993.0,6.2,139.871,42.084,19.5
1993.0,6.7,179.957,-23.909,525.8
1993.0,6.4,125.669,26.623,162.2
1993.0,6.4,99.512,-1.684,36.3
1993.0,6.0,34.547,28.714,22.0
1993.0,6.0,154.181,-5.593,31.0
1993.0,6.0,-71.206,6.38,20.0
1993.0,6.1,139.372,42.84,26.3
1993.0,6.4,139.267,43.172,36.2
1993.0,7.7,139.245,42.899,12.0
1993.0,6.6,-70.072,-25.246,30.1
1993.0,6.0,-177.433,-19.78,404.2
1993.0,6.3,-112.032,-24.798,12.5
1993.0,6.7,172.963,-20.817,15.6
1993.0,6.3,153.128,-60.578,10.0
1993.0,6.0,-176.688,-28.703,37.4
1993.0,6.5,-176.757,-28.594,13.3
1993.0,6.1,-176.7,-28.728,40.1
1993.0,6.6,-176.77,-28.536,12.7
1993.0,6.6,-176.75,-28.744,19.6
1993.0,6.0,145.499,-4.989,231.7
1993.0,6.2,157.644,51.269,49.2
1993.0,6.0,135.173,-4.355,4.0
1993.0,6.2,-69.213,-31.578,109.8
1993.0,7.5,157.755,51.195,60.5
1993.0,6.4,146.663,15.787,22.4
1993.0,6.0,127.226,1.496,82.7
1993.0,6.3,-26.497,19.071,13.7
1993.0,6.0,-160.569,55.007,36.8
1993.0,7.0,-66.473,-23.13,218.1
1993.0,6.1,-66.589,-23.358,213.8
1993.0,6.7,122.472,19.93,171.1
1993.0,6.0,-117.824,37.146,9.6
